,Date,Open,High,Low,Close,Adj Close,Volume,Outlier,Prediction,L14,H14,%K,%D,Sell Entry,Sell Exit,Short,Buy Entry,Buy Exit,Long,Position
1712,2017-04-18,299.700012,300.839996,297.899994,300.25,300.25,3035700,0,0,275.540009,313.730011,64.70277482572536,71.64834742627863,False,False,0.0,False,False,0.0,0.0
1713,2017-04-19,302.459991,306.619995,302.109985,305.519989,305.519989,3898000,0,0,276.320007,313.730011,78.05393979642457,70.34139776550103,False,True,0.0,False,False,0.0,0.0
1714,2017-04-20,306.51001,309.149994,300.230011,302.51001,302.51001,6149400,0,0,276.320007,313.730011,70.00801977994988,70.92157813403297,False,False,0.0,False,True,0.0,0.0
1715,2017-04-21,302.0,306.399994,300.420013,305.600006,305.600006,4509800,0,0,284.579987,313.730011,72.10978282556478,73.3905808006461,False,False,0.0,False,False,0.0,0.0
1716,2017-04-24,309.22000099999997,310.549988,306.019989,308.02999900000003,308.02999900000003,5083500,0,0,294.100006,313.730011,70.9627582876318,71.02685363104852,False,False,0.0,False,False,0.0,0.0
1717,2017-04-25,308.0,313.980011,305.859985,313.790009,313.790009,6737700,0,0,294.100006,313.980011,99.04425577357756,80.70559896225775,False,True,0.0,False,False,0.0,0.0
1718,2017-04-26,312.369995,314.5,309.0,310.170013,310.170013,4695000,0,0,294.100006,314.5,78.77456728663734,82.92719378261528,True,False,-1.0,False,True,0.0,-1.0
1719,2017-04-27,311.690002,313.089996,307.5,308.630005,308.630005,3468600,0,0,295.299988,314.5,69.42712848304463,82.41531718108621,False,False,-1.0,False,False,0.0,-1.0
1720,2017-04-28,309.829987,314.799988,308.0,314.070007,314.070007,4463400,0,0,295.299988,314.799988,96.25650769230765,81.48606782066291,False,True,0.0,False,False,0.0,0.0
1721,2017-05-01,314.880005,327.25,314.809998,322.829987,322.829987,8829600,0,0,295.299988,327.25,86.16584870140274,83.94982829225138,False,False,0.0,False,False,0.0,0.0
1722,2017-05-02,324.0,327.660004,316.559998,318.890015,318.890015,5382800,0,0,295.299988,327.660004,72.89868768915318,85.10701469428757,True,False,-1.0,False,True,0.0,-1.0
1723,2017-05-03,317.670013,321.52999900000003,310.450012,311.019989,311.019989,7133400,0,0,295.299988,327.660004,48.578471036602735,69.21433580905261,False,False,-1.0,False,False,0.0,-1.0
1724,2017-05-04,307.440002,307.769989,290.76001,295.459991,295.459991,14152000,1,-1,290.76001,327.660004,12.73707795182834,44.7380788925278,False,False,-1.0,False,False,0.0,-1.0
1725,2017-05-05,298.0,308.549988,296.799988,308.350006,308.350006,8177300,0,0,290.76001,327.660004,47.66937360477617,36.32830753106881,False,True,0.0,False,False,0.0,0.0
1726,2017-05-08,310.899994,313.790009,305.820007,307.190002,307.190002,7006500,0,0,290.76001,327.660004,44.525730817191935,34.97739412459854,False,False,0.0,False,False,0.0,0.0
1727,2017-05-09,309.380005,321.98999,309.100006,321.26001,321.26001,9676500,0,0,290.76001,327.660004,82.65583999823959,58.283648140068955,False,False,0.0,False,False,0.0,0.0
1728,2017-05-10,321.559998,325.5,318.119995,325.22000099999997,325.22000099999997,5741600,0,0,290.76001,327.660004,93.38752467005808,73.52303182849626,False,False,0.0,False,False,0.0,0.0
1729,2017-05-11,323.399994,326.0,319.600006,323.100006,323.100006,4753800,0,0,290.76001,327.660004,87.64227983343301,87.89521483390996,True,False,-1.0,False,True,0.0,-1.0
1730,2017-05-12,325.480011,327.0,321.52999900000003,324.809998,324.809998,4121600,0,0,290.76001,327.660004,92.27640524819596,91.10206991722875,False,True,0.0,False,False,0.0,0.0
1731,2017-05-15,318.380005,320.200012,312.52999900000003,315.880005,315.880005,7622000,0,0,290.76001,327.660004,68.0758782779205,82.66485445318288,True,False,-1.0,False,True,0.0,-1.0
1732,2017-05-16,317.589996,320.059998,315.140015,317.01001,317.01001,4152500,0,0,290.76001,327.660004,71.13822294930456,77.1635021584734,False,False,-1.0,False,False,0.0,-1.0
1733,2017-05-17,314.390015,314.630005,305.5,306.109985,306.109985,6711900,0,0,290.76001,327.660004,41.598855002523784,60.27098540991602,False,False,-1.0,False,False,0.0,-1.0
1734,2017-05-18,307.0,313.940002,305.309998,313.059998,313.059998,5653800,0,0,290.76001,327.660004,60.43358164231677,57.723553198048116,False,True,0.0,False,False,0.0,0.0
1735,2017-05-19,315.5,316.5,310.200012,310.829987,310.829987,4687600,0,0,290.76001,327.660004,54.39019041574912,52.14087568686298,False,False,0.0,False,False,0.0,0.0
1736,2017-05-22,312.799988,314.369995,306.799988,310.350006,310.350006,4329200,0,0,290.76001,327.0,54.05629526939714,56.293355775820764,False,False,0.0,False,True,0.0,0.0
1737,2017-05-23,310.459991,310.730011,303.480011,303.859985,303.859985,4318400,0,0,290.76001,327.0,36.14784385978026,48.1981098483086,False,False,0.0,False,False,0.0,0.0
1738,2017-05-24,306.51001,311.0,305.399994,310.22000099999997,310.22000099999997,5033300,0,0,296.799988,327.0,44.43711148194238,44.88041687037301,False,False,0.0,False,False,0.0,0.0
1739,2017-05-25,311.019989,316.97000099999997,307.809998,316.829987,316.829987,5014000,0,0,303.480011,327.0,56.76012858679492,45.78169464283894,False,True,0.0,False,False,0.0,0.0
1740,2017-05-26,317.27999900000003,325.48999,316.309998,325.140015,325.140015,7802200,0,0,303.480011,327.0,92.09189681168645,64.42971229347434,False,False,0.0,False,False,0.0,0.0
1741,2017-05-30,326.0,336.27999900000003,325.76001,335.100006,335.100006,7782900,0,0,303.480011,336.27999900000003,96.40245904968006,81.75149481605355,False,False,0.0,False,False,0.0,0.0
1742,2017-05-31,337.690002,342.890015,335.160004,341.01001,341.01001,9963400,0,0,303.480011,342.890015,95.22962494497594,94.57466026878056,False,False,0.0,False,False,0.0,0.0
1743,2017-06-01,344.0,344.880005,337.290009,340.369995,340.369995,7608000,0,0,303.480011,344.880005,89.10625445984373,93.57944615149965,True,False,-1.0,False,True,0.0,-1.0
1744,2017-06-02,339.769989,342.880005,335.929993,339.850006,339.850006,5590200,0,0,303.480011,344.880005,87.85024220051825,90.72870720177905,False,False,-1.0,False,False,0.0,-1.0
1745,2017-06-05,338.5,348.440002,334.209991,347.320007,347.320007,6784400,0,0,303.480011,348.440002,97.50890741948766,91.48846802661626,False,True,0.0,False,False,0.0,0.0
1746,2017-06-06,344.700012,359.48999,339.97000099999997,352.850006,352.850006,11086800,1,-1,303.480011,359.48999,88.1449982332613,91.16804928442211,True,False,-1.0,False,True,0.0,-1.0
1747,2017-06-07,356.339996,360.5,355.140015,359.649994,359.649994,9398000,0,0,303.480011,360.5,98.50928417401131,94.72106327558646,False,True,0.0,False,False,0.0,0.0
1748,2017-06-08,363.75,371.899994,360.22000099999997,370.0,370.0,9009800,0,0,303.480011,371.899994,97.22304227991405,94.62577489572861,False,False,0.0,False,False,0.0,0.0
1749,2017-06-09,374.420013,376.869995,354.799988,357.320007,357.320007,17261400,1,-1,303.480011,376.869995,73.36150393492382,89.69794346294945,True,False,-1.0,False,True,0.0,-1.0
1750,2017-06-12,357.98999,364.5,350.619995,359.01001,359.01001,10517700,0,0,303.480011,376.869995,75.66427456912923,82.0829402613221,False,False,-1.0,False,False,0.0,-1.0
1751,2017-06-13,367.619995,376.0,366.609985,375.950012,375.950012,11807900,1,0,305.399994,376.869995,98.71277041118273,82.57951630507831,False,True,0.0,False,False,0.0,0.0
1752,2017-06-14,381.089996,384.25,376.309998,380.660004,380.660004,12818400,1,0,307.809998,384.25,95.30351137353452,89.89351878461521,False,False,0.0,False,False,0.0,0.0
1753,2017-06-15,372.5,375.459991,366.48999,375.339996,375.339996,10426500,0,0,316.309998,384.25,86.88548169309736,93.63392115927125,True,False,-1.0,False,True,0.0,-1.0
1754,2017-06-16,377.980011,378.01001,370.100006,371.399994,371.399994,6731000,0,0,325.76001,384.25,78.0304185382832,86.73980386830472,False,False,-1.0,False,False,0.0,-1.0
1755,2017-06-19,375.0,376.700012,367.799988,369.799988,369.799988,6549300,0,0,334.209991,384.25,71.12308273165975,78.6796609876798,False,False,-1.0,False,False,0.0,-1.0
1756,2017-06-20,376.670013,378.880005,369.730011,372.23999,372.23999,7438700,0,0,334.209991,384.25,75.99918497216892,75.05089541403699,False,True,0.0,False,False,0.0,0.0
1757,2017-06-21,374.350006,376.98999,368.019989,376.399994,376.399994,4923200,0,0,334.209991,384.25,84.31254079110975,77.14493616497919,False,False,0.0,False,False,0.0,0.0
1758,2017-06-22,377.98999,385.0,373.570007,382.609985,382.609985,7529800,0,0,334.209991,385.0,95.29432058182938,85.20201544836907,False,False,0.0,False,False,0.0,0.0
1759,2017-06-23,382.450012,386.98999,379.350006,383.450012,383.450012,6445800,0,0,339.97000099999997,386.98999,92.47133384059285,90.6927317378437,False,False,0.0,False,False,0.0,0.0
1760,2017-06-26,386.690002,386.950012,373.100006,377.48999,377.48999,6604100,0,0,350.619995,386.98999,73.87956748413077,87.21507396885072,True,False,-1.0,False,True,0.0,-1.0
1761,2017-06-27,376.399994,376.399994,362.019989,362.369995,362.369995,6996400,0,0,350.619995,386.98999,32.306850743311934,66.2192506893449,False,False,-1.0,False,False,0.0,-1.0
1762,2017-06-28,366.679993,371.73999,362.519989,371.23999,371.23999,6302500,0,0,350.619995,386.98999,56.69507240790102,54.293830211780964,False,True,0.0,False,False,0.0,0.0
1763,2017-06-29,370.609985,371.0,354.100006,360.75,360.75,8221000,0,0,350.619995,386.98999,27.852643367149195,38.9515221727871,False,False,0.0,False,True,0.0,0.0
1764,2017-06-30,363.709991,366.769989,359.619995,361.609985,361.609985,5848500,0,0,354.100006,386.98999,22.8336353097648,35.793783694938064,False,False,0.0,False,False,0.0,0.0
1765,2017-07-03,370.23999,371.350006,351.5,352.619995,352.619995,6305400,0,0,351.5,386.98999,3.155805341168081,17.947361339360413,False,False,0.0,False,False,0.0,0.0
1766,2017-07-05,347.200012,347.23999,326.329987,327.089996,327.089996,17046700,1,0,326.329987,386.98999,1.2528997072419674,9.080780119391337,False,False,0.0,False,False,0.0,0.0
1767,2017-07-06,317.26001,320.790009,306.299988,308.829987,308.829987,19324500,1,1,306.299988,386.98999,3.135455369055552,2.5147201391549197,False,True,0.0,True,False,1.0,1.0
1768,2017-07-07,313.5,317.0,307.380005,313.22000099999997,313.22000099999997,14176900,1,1,306.299988,386.98999,8.57604762483459,4.321467567043756,False,False,0.0,False,False,1.0,1.0
1769,2017-07-10,312.899994,317.940002,303.130005,316.049988,316.049988,13820900,1,1,303.130005,386.98999,15.406612581674088,9.039371858521129,False,False,0.0,False,False,1.0,1.0
1770,2017-07-11,316.0,327.27999900000003,314.299988,327.22000099999997,327.22000099999997,11559400,1,1,303.130005,386.98999,28.726449211742626,17.56970313941682,False,False,0.0,False,False,1.0,1.0
1771,2017-07-12,330.399994,333.100006,324.5,329.519989,329.519989,10346100,0,0,303.130005,386.98999,31.469101741432493,25.20072117828279,False,False,0.0,False,False,1.0,1.0
1772,2017-07-13,330.109985,331.600006,319.97000099999997,323.410004,323.410004,8594500,0,0,303.130005,386.98999,24.1831655467146,28.1262388332963,False,False,0.0,False,True,0.0,0.0
1773,2017-07-14,323.190002,328.420013,321.22000099999997,327.77999900000003,327.77999900000003,5625200,0,0,303.130005,386.950012,29.408246172062526,28.353504486736266,False,True,0.0,False,False,0.0,0.0
1774,2017-07-17,325.540009,327.100006,313.450012,319.570007,319.570007,9876900,0,0,303.130005,376.399994,22.437565808833394,25.34299250920323,False,False,0.0,False,True,0.0,0.0
1775,2017-07-18,317.5,329.130005,315.660004,328.23999,328.23999,6373700,0,0,303.130005,371.73999,36.59814967165493,29.48132055085001,False,True,0.0,False,False,0.0,0.0
1776,2017-07-19,328.230011,331.649994,323.22000099999997,325.26001,325.26001,6357000,0,0,303.130005,371.350006,32.439174253310306,30.491629911265942,False,False,0.0,False,False,0.0,0.0
1777,2017-07-20,326.899994,330.22000099999997,324.200012,329.920013,329.920013,5166200,0,0,303.130005,371.350006,39.270019946203156,36.10244795705586,False,False,0.0,False,False,0.0,0.0
1778,2017-07-21,329.459991,331.26001,325.799988,328.399994,328.399994,4901600,0,0,303.130005,371.350006,37.04190652239949,36.25036690730405,False,False,0.0,False,False,0.0,0.0
1779,2017-07-24,330.23999,343.399994,330.01001,342.519989,342.519989,8637100,0,0,303.130005,347.23999,89.29947267041698,55.20379971300627,False,False,0.0,False,False,0.0,0.0
1780,2017-07-25,345.0,345.600006,334.149994,339.600006,339.600006,6989200,0,0,303.130005,345.600006,85.87238083653448,70.73792000978337,False,False,0.0,False,False,0.0,0.0
1781,2017-07-26,340.359985,345.5,338.119995,343.850006,343.850006,4820800,0,0,303.130005,345.600006,95.87944441065589,90.35043263920217,False,False,0.0,False,False,0.0,0.0
1782,2017-07-27,346.0,347.5,326.290009,334.459991,334.459991,8302400,0,0,303.130005,347.5,70.61074944903648,84.12085823207534,True,False,-1.0,False,True,0.0,-1.0
1783,2017-07-28,336.890015,339.600006,332.51001,335.070007,335.070007,4880400,0,0,313.450012,347.5,63.494868192023944,76.66168735057181,False,False,-1.0,False,False,0.0,-1.0
1784,2017-07-31,335.5,341.48999,321.040009,323.47000099999997,323.47000099999997,8535100,0,0,313.450012,347.5,29.427290840748483,54.51096949393601,False,False,-1.0,False,False,0.0,-1.0
1785,2017-08-01,323.0,324.450012,316.130005,319.570007,319.570007,8303100,0,0,313.450012,347.5,17.973559931944656,36.9652396549054,False,False,-1.0,False,False,0.0,-1.0
1786,2017-08-02,318.940002,327.119995,311.22000099999997,325.890015,325.890015,13091500,1,0,311.22000099999997,347.5,40.43554135709878,29.278797376597016,False,True,0.0,False,False,0.0,0.0
1787,2017-08-03,345.329987,350.0,343.149994,347.089996,347.089996,13535000,1,0,311.22000099999997,350.0,92.4961215187241,50.301740935922226,False,False,0.0,False,False,0.0,0.0
1788,2017-08-04,347.0,357.269989,343.299988,356.910004,356.910004,9268900,0,0,311.22000099999997,357.269989,99.21827341192794,77.38331209591665,False,False,0.0,False,False,0.0,0.0
1789,2017-08-07,357.350006,359.480011,352.75,355.170013,355.170013,6324500,0,0,311.22000099999997,359.480011,91.06921444898165,94.26120312654429,True,False,-1.0,False,True,0.0,-1.0
1790,2017-08-08,357.52999900000003,368.579987,357.399994,365.22000099999997,365.22000099999997,7449800,0,0,311.22000099999997,368.579987,94.14228239177038,94.80992341755973,False,False,-1.0,False,False,0.0,-1.0
1791,2017-08-09,361.0,370.0,358.950012,363.52999900000003,363.52999900000003,6892100,0,0,311.22000099999997,370.0,88.99285282396829,91.40144988823984,False,False,-1.0,False,False,0.0,-1.0
1792,2017-08-10,361.600006,366.649994,354.660004,355.399994,355.399994,7092900,0,0,311.22000099999997,370.0,75.16160896838396,86.09891472804061,False,False,-1.0,False,False,0.0,-1.0
1793,2017-08-11,356.97000099999997,361.26001,353.619995,357.869995,357.869995,4365800,0,0,311.22000099999997,370.0,79.36372030220691,81.17272736485279,False,False,-1.0,False,False,0.0,-1.0
1794,2017-08-14,364.630005,367.660004,362.600006,363.799988,363.799988,4502700,0,0,311.22000099999997,370.0,89.45217402946875,81.32583443335295,False,True,0.0,False,False,0.0,0.0
1795,2017-08-15,365.200012,365.48999,359.369995,362.329987,362.329987,3085100,0,0,311.22000099999997,370.0,86.95132165619809,85.25573866262432,False,False,0.0,False,False,0.0,0.0
1796,2017-08-16,363.0,366.5,362.519989,362.910004,362.910004,3413800,0,0,311.22000099999997,370.0,87.93808077472069,88.11385882012893,True,False,-1.0,False,True,0.0,-1.0
1797,2017-08-17,361.209991,363.299988,351.589996,351.920013,351.920013,5027700,0,0,311.22000099999997,370.0,69.2412601095825,81.37688751350017,False,False,-1.0,False,False,0.0,-1.0
1798,2017-08-18,352.910004,354.0,345.799988,347.459991,347.459991,5408200,0,0,311.22000099999997,370.0,61.653607717822545,72.94431620070831,False,False,-1.0,False,False,0.0,-1.0
1799,2017-08-21,345.820007,345.820007,331.850006,337.859985,337.859985,6495400,0,0,311.22000099999997,370.0,45.32151148896755,58.73879310545726,False,False,-1.0,False,False,0.0,-1.0
1800,2017-08-22,341.130005,342.23999,337.369995,341.350006,341.350006,4322000,0,0,331.850006,370.0,24.90170771717553,43.95894230798827,False,False,-1.0,False,False,0.0,-1.0
1801,2017-08-23,338.98999,353.48999,338.299988,352.769989,352.769989,4954500,0,0,331.850006,370.0,54.83613706466115,41.68645209026781,False,True,0.0,False,False,0.0,0.0
1802,2017-08-24,352.519989,356.660004,349.73999,352.929993,352.929993,4584700,0,0,331.850006,370.0,55.255544732195816,44.99779650467723,False,False,0.0,False,False,0.0,0.0
1803,2017-08-25,354.23999,355.690002,347.299988,348.049988,348.049988,3484000,0,0,331.850006,370.0,42.46391755657938,50.851866451145185,False,False,0.0,False,True,0.0,0.0
1804,2017-08-28,347.27999900000003,347.350006,339.72000099999997,345.660004,345.660004,3764000,0,0,331.850006,370.0,36.19921408113461,44.63955878996967,False,False,0.0,False,False,0.0,0.0
1805,2017-08-29,339.480011,349.049988,338.75,347.359985,347.359985,4073700,0,0,331.850006,367.660004,43.311867819707736,40.658333152473645,False,True,0.0,False,False,0.0,0.0
1806,2017-08-30,349.670013,353.47000099999997,347.0,353.179993,353.179993,3412900,0,0,331.850006,367.660004,59.5643345190916,46.358472139977714,False,False,0.0,False,False,0.0,0.0
1807,2017-08-31,353.549988,358.440002,352.820007,355.899994,355.899994,4072800,0,0,331.850006,367.660004,67.15998141077802,56.67872791652551,False,False,0.0,False,False,0.0,0.0
1808,2017-09-01,356.119995,357.589996,353.690002,355.399994,355.399994,3049500,0,0,331.850006,366.5,67.96534510222423,64.89655367736434,False,False,0.0,False,False,0.0,0.0
1809,2017-09-05,353.799988,355.48999,345.890015,349.589996,349.589996,3835100,0,0,331.850006,366.5,51.19767120305989,62.10766590535377,False,False,0.0,False,True,0.0,0.0
1810,2017-09-06,349.5,350.980011,341.559998,344.52999900000003,344.52999900000003,4091400,0,0,331.850006,363.299988,40.31796584176116,53.16032738234815,False,False,0.0,False,False,0.0,0.0
1811,2017-09-07,345.980011,352.480011,343.450012,350.609985,350.609985,4239200,0,0,331.850006,358.440002,70.5527710496835,54.02280269816791,False,True,0.0,False,False,0.0,0.0
1812,2017-09-08,348.98999,349.77999900000003,342.299988,343.399994,343.399994,3263500,0,0,331.850006,358.440002,43.437343879254406,51.43602692356608,False,False,0.0,False,True,0.0,0.0
1813,2017-09-11,351.350006,363.709991,350.0,363.690002,363.690002,7667100,0,0,337.369995,363.709991,99.9241116057876,71.30474217824157,False,True,0.0,False,False,0.0,0.0
1814,2017-09-12,364.48999,368.76001,360.399994,362.75,362.75,5972900,0,0,338.299988,368.76001,80.26918693624052,74.54354747376057,False,False,0.0,False,False,0.0,0.0
1815,2017-09-13,363.820007,368.070007,359.589996,366.230011,366.230011,4185200,0,0,338.75,368.76001,91.5694829825114,90.5875938415129,False,False,0.0,False,False,0.0,0.0
1816,2017-09-14,364.329987,377.959991,362.630005,377.640015,377.640015,7202500,0,0,338.75,377.959991,99.18394268440409,90.34087086771838,False,False,0.0,False,False,0.0,0.0
1817,2017-09-15,374.51001,380.0,372.700012,379.809998,379.809998,5420500,0,0,338.75,380.0,99.53938909090911,96.76427158594124,False,False,0.0,False,False,0.0,0.0
1818,2017-09-18,380.25,389.609985,377.679993,385.0,385.0,7188000,0,0,338.75,389.609985,90.93592929687259,96.55308702406164,True,False,-1.0,False,True,0.0,-1.0
1819,2017-09-19,380.0,382.390015,373.570007,375.100006,375.100006,6451900,0,0,341.559998,389.609985,69.80232481644586,86.7592144014089,False,False,-1.0,False,False,0.0,-1.0
1820,2017-09-20,373.0,378.25,371.070007,373.910004,373.910004,4919100,0,0,341.559998,389.609985,67.32573309541169,76.02132906957642,False,False,-1.0,False,False,0.0,-1.0
1821,2017-09-21,374.899994,376.829987,364.51001,366.480011,366.480011,4618200,0,0,341.559998,389.609985,51.862684166803184,62.99691402621996,False,False,-1.0,False,False,0.0,-1.0
1822,2017-09-22,366.48999,369.899994,350.880005,351.089996,351.089996,8159400,0,0,341.559998,389.609985,19.833507967442284,46.34064174321876,False,False,-1.0,False,False,0.0,-1.0
1823,2017-09-25,353.149994,357.47000099999997,342.880005,344.98999,344.98999,7605900,0,0,341.559998,389.609985,7.138382784578008,26.27819163960753,False,False,-1.0,False,False,0.0,-1.0
1824,2017-09-26,350.929993,351.23999,340.899994,345.25,345.25,7156300,0,0,340.899994,389.609985,8.930418402253466,11.967436384757626,False,False,-1.0,False,False,0.0,-1.0
1825,2017-09-27,349.899994,351.48999,340.5,340.97000099999997,340.97000099999997,6060300,0,0,340.5,389.609985,0.9570375556008986,5.675279580810497,False,False,-1.0,False,False,0.0,-1.0
1826,2017-09-28,339.880005,342.75,335.399994,339.600006,339.600006,5319600,0,0,335.399994,389.609985,7.747671457831482,5.878375805228323,False,True,0.0,True,False,1.0,1.0
1827,2017-09-29,341.859985,344.679993,338.600006,341.100006,341.100006,5107100,0,0,335.399994,389.609985,10.514689072720957,6.406466028717486,False,False,0.0,False,False,1.0,1.0
1828,2017-10-02,342.519989,343.700012,335.51001,341.52999900000003,341.52999900000003,5286800,0,0,335.399994,389.609985,11.30788787624045,9.856749468930671,False,False,0.0,False,False,1.0,1.0
1829,2017-10-03,335.899994,348.549988,331.27999900000003,348.140015,348.140015,10153600,0,0,331.27999900000003,389.609985,28.90454319670158,16.909040048554036,False,False,0.0,False,False,1.0,1.0
1830,2017-10-04,351.25,358.619995,349.600006,355.01001,355.01001,8163500,0,0,331.27999900000003,389.609985,40.682353326812056,26.964928133251068,False,False,0.0,False,False,1.0,1.0
1831,2017-10-05,356.0,357.440002,351.350006,355.329987,355.329987,4171700,0,0,331.27999900000003,389.609985,41.23091680495175,36.93927110948817,False,False,0.0,False,False,1.0,1.0
1832,2017-10-06,353.100006,360.100006,352.25,356.880005,356.880005,4297500,0,0,331.27999900000003,382.390015,50.088041451601114,44.00043719445468,False,False,0.0,False,False,1.0,1.0
1833,2017-10-09,349.649994,351.75,342.670013,342.940002,342.940002,7493700,0,0,331.27999900000003,378.25,24.824361830437194,38.71444002899639,False,False,0.0,False,True,0.0,0.0
1834,2017-10-10,346.799988,355.630005,345.52999900000003,355.589996,355.589996,6978500,0,0,331.27999900000003,376.829987,53.369930635327414,42.760777972454946,False,True,0.0,False,False,0.0,0.0
1835,2017-10-11,353.890015,357.600006,351.149994,354.600006,354.600006,4500800,0,0,331.27999900000003,369.899994,60.38324707188595,46.192513179216554,False,False,0.0,False,False,0.0,0.0
1836,2017-10-12,352.950012,359.77999900000003,352.640015,355.679993,355.679993,4087000,0,0,331.27999900000003,360.100006,84.6633867923766,66.13885483319636,False,False,0.0,False,False,0.0,0.0
1837,2017-10-13,356.980011,358.48999,353.679993,355.570007,355.570007,3540500,0,0,331.27999900000003,360.100006,84.28175607313338,76.44279664579834,False,False,0.0,False,False,0.0,0.0
1838,2017-10-16,353.76001,354.480011,347.160004,350.600006,350.600006,5375500,0,0,331.27999900000003,360.100006,67.03678802021106,78.66064362857338,False,False,0.0,False,True,0.0,0.0
1839,2017-10-17,350.910004,356.22000099999997,350.070007,355.75,355.75,3293300,0,0,331.27999900000003,360.100006,84.90629790617326,78.74161399983895,False,True,0.0,False,False,0.0,0.0
1840,2017-10-18,355.97000099999997,363.0,354.130005,359.649994,359.649994,4939100,0,0,331.27999900000003,363.0,89.43882126611531,80.46063573083292,False,False,0.0,False,False,0.0,0.0
1841,2017-10-19,355.559998,357.149994,348.200012,351.809998,351.809998,5061800,0,0,331.27999900000003,363.0,64.7225673164386,79.68922882957543,False,False,0.0,False,True,0.0,0.0
1842,2017-10-20,352.690002,354.549988,344.339996,345.100006,345.100006,4930400,0,0,331.27999900000003,363.0,43.56874705016557,65.9100452109062,False,False,0.0,False,False,0.0,0.0
1843,2017-10-23,349.880005,349.950012,336.25,337.019989,337.019989,5747300,0,0,336.25,363.0,2.878463551401905,37.05659263933506,False,False,0.0,False,False,0.0,0.0
1844,2017-10-24,338.799988,342.799988,336.160004,337.339996,337.339996,4491700,0,0,336.160004,363.0,4.396394097823155,16.94786823312991,False,False,0.0,False,False,0.0,0.0
1845,2017-10-25,336.700012,337.5,323.559998,325.839996,325.839996,8594100,0,0,323.559998,363.0,5.780927698735862,4.351928449320009,False,True,0.0,True,False,1.0,1.0
1846,2017-10-26,327.77999900000003,330.230011,323.200012,326.170013,326.170013,5023500,0,0,323.200012,363.0,7.4623163202963,5.879879372284807,False,False,0.0,False,False,1.0,1.0
1847,2017-10-27,319.75,324.589996,316.660004,320.869995,320.869995,6979700,0,0,316.660004,363.0,9.085005100129925,7.4427497063870645,False,False,0.0,False,False,1.0,1.0
1848,2017-10-30,319.179993,323.77999900000003,317.25,320.079987,320.079987,4254400,0,0,316.660004,363.0,7.3801970116700115,7.975839477365114,False,False,0.0,False,True,0.0,0.0
1849,2017-10-31,320.230011,331.950012,320.179993,331.52999900000003,331.52999900000003,5672300,0,0,316.660004,363.0,32.088900050833026,16.184700720877355,False,True,0.0,True,False,1.0,1.0
1850,2017-11-01,332.25,332.609985,320.26001,321.079987,321.079987,8457300,0,0,316.660004,363.0,9.538160080980592,16.335752381160912,False,False,0.0,False,True,0.0,0.0
1851,2017-11-02,300.130005,308.690002,292.630005,299.26001,299.26001,19791400,1,0,292.630005,363.0,9.42163630962321,17.016232147145313,False,False,0.0,False,False,0.0,0.0
1852,2017-11-03,299.5,306.25,295.130005,306.089996,306.089996,8894000,0,0,292.630005,363.0,19.127457661464945,12.695751350689285,False,True,0.0,True,False,1.0,1.0
1853,2017-11-06,307.0,307.5,299.01001,302.77999900000003,302.77999900000003,6474100,0,0,292.630005,363.0,14.423752623543667,14.324282198210312,False,False,0.0,False,False,1.0,1.0
1854,2017-11-07,301.019989,306.5,300.02999900000003,306.049988,306.049988,5294300,0,0,292.630005,357.149994,20.799729212601076,18.11697983253627,False,False,0.0,False,False,1.0,1.0
1855,2017-11-08,305.5,306.890015,301.299988,304.390015,304.390015,4725300,0,0,292.630005,354.549988,18.992269426172196,18.07191708743869,False,False,0.0,False,False,1.0,1.0
1856,2017-11-09,302.5,304.459991,296.299988,302.98999,302.98999,5447100,0,0,292.630005,349.950012,18.073942314766274,19.28864698451289,False,False,0.0,False,True,0.0,0.0
1857,2017-11-10,302.5,308.359985,301.850006,302.98999,302.98999,4625400,0,0,292.630005,342.799988,20.649767810365802,19.238659850434463,False,True,0.0,True,False,1.0,1.0
1858,2017-11-13,300.130005,316.799988,299.109985,315.399994,315.399994,7584900,0,0,292.630005,337.5,50.74658243220219,29.82343085244446,False,False,0.0,False,False,1.0,1.0
1859,2017-11-14,315.0,316.350006,306.899994,308.700012,308.700012,5676100,0,0,292.630005,332.609985,40.195135165150226,37.197161802572445,False,False,0.0,False,False,1.0,1.0
1860,2017-11-15,306.01001,312.48999,301.5,311.299988,311.299988,5978700,0,0,292.630005,332.609985,46.698330014172086,45.88001587050787,False,False,0.0,False,False,1.0,1.0
1861,2017-11-16,313.98999,318.140015,311.299988,312.5,312.5,5822100,0,0,292.630005,332.609985,49.6998622810717,45.53110915346437,False,False,0.0,False,False,1.0,1.0
1862,2017-11-17,325.670013,326.670013,313.149994,315.049988,315.049988,13735100,1,1,292.630005,332.609985,56.07802455128791,50.82540561551027,False,False,0.0,False,False,1.0,1.0
1863,2017-11-20,313.790009,315.5,304.75,308.73999,308.73999,8247700,0,0,292.630005,332.609985,40.29513021267142,48.69100568167671,False,False,0.0,False,True,0.0,0.0
1864,2017-11-21,310.859985,318.230011,308.709991,317.809998,317.809998,7261300,0,0,292.630005,326.670013,73.9717599361317,56.78163823336337,False,True,0.0,False,False,0.0,0.0
1865,2017-11-22,316.769989,317.420013,311.839996,312.600006,312.600006,4917600,0,0,295.130005,326.670013,55.38997009766143,56.55228674882121,False,False,0.0,False,True,0.0,0.0
